path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
248e0121-1803-4980-a746-17ffbd799791/7db4c53f5884ea1a1391ce0b60c1c82fbe7c28474b65fd67e6d44d3d7c56cb3f.mp3,Ostschweiz,Ich kann nicht einmal leicht joggen gehen.,ɪç kan nɪçt aɪnmɑːl laɪçt jɔɡən ɡeːən,iχanetɛmɑlia tɕkɔ tʃɔp,ɪç kan nɪçt aɪnmɑːl liːɑːt jɔɡən ɡeːən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/48a5bf422cb0f67e0b734d80e10e59cbf55449817ac7a380a4a8bda23d6a526d.mp3,Ostschweiz,Doch mit dem Wachstum verliert der 500 seinen Charakter.,dɔx mɪt deːm vakstuːm fɛɾliːɾt dɛɾ fʏnfhʊndɜt zaɪnən karaktɜ,ɑːbɜ miːtən vɑːɾkstəʊm fɛɾlyːɾt dɛfyːf hoːndɜt dɑː zɪn hɑːrɑːkɛtɜ,ɑːbɜ mɪt deːm vakstuːm fɛɾliːɾt dɛɾ fʏnfhʊndɜtstə ɜ zaɪnən karaktɜ
72911186-8b0e-4c0b-af3d-4d8765072930/af8b769e771ecd838ba3a33451cf4e1c1c55c90540895d7acb9a8e2c1edfa4c5.mp3,Ostschweiz,Vielen Dank für die Begeisterungsfähigkeit.,fiːlən daŋk fyːɾ diː bəɡaɪsteːrʊŋsfɛːɪçkaɪt,fyːlə dɑŋk fyːɾɾ diːɾ bəgaɪstɾɛks fɛːlkaɪt,fiːlən daŋk fyːɾ iːrə bəɡaɪsteːrʊŋsfɛːɪçkaɪt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e424629353fe6556e4f407c3cc566fd8ed0dab4c53401632e9a3a8465a2b34be.mp3,Ostschweiz,Doch dafür punktet er innen umso mehr.,dɔx dɑːfyːɾ pʊŋktət ɛɾ ɪnən ʊmzoː meːɾ,tɔx fyːɾ dɑːs pʊŋk dɛɾ iːnə ʊŋzɔːmiː,dɔx fyːɾ das pʊŋktə ɪç iːnən ʊmzoː meːɾ
7f4b1ca8-c652-4056-96fb-f02e82182574/206be475e750b150406ea038bbc8aa2b1590302dc049b4467cbcc7565e6f2f94.mp3,Ostschweiz,Sie ist nachvollziehbar gestaltet und die Verbuchung der einzelnen Positionen ist korrekt.,ziː ɪst naxfɔltsiːbɑːɾ ɡəʃtaltət ʊnt diː fɛɾbʊxʊŋ dɛɾ aɪntsɛlnən poːziːtsjoːnən ɪst kɔrɛkt,ɪzɪ ɪʃ nɔxfɔl tsiːɛ baɾ gʃtaltɪt ʊnt fɔrbɔɾçɪk vɔd aɪntsəl dɛm poːzitsiːoːnɛ ɪz kɔrɛkt,ziː ɪst naxfɔltsiːbɑːɾ ɡəʃtaltət ʊnt diː fɛɾbʊxʊŋ dɛɾ aɪntsɛlnən poːziːtsjoːnən ɪst kɔrɛkt
a677eda9-7709-4c9d-8656-e7b665140f3b/e5a674c0720ef5f084de7fc30da62f6c7a13c8834fbae38a037e8c5904984f22.mp3,Ostschweiz,Jetzt nähert sich die Trump-Ära ihrem Ende.,jɛtst nɛːɜt zɪç diː tɾʊmpɛːrɑː iːrəm ɛndə,jɛts nɔxɛr tɪç tɛɾ ɑfʊm tʃɔmɑːiːrmɛnt,jɛtst nɛːɜt zɪç diːzɜ fɔn tɾʊmp ɪn aɪnəm ɛndə
248e0121-1803-4980-a746-17ffbd799791/77fdc761fcf471e1d1c84b2e85f38e915b74de795fe15b78c6db154b6c07491a.mp3,Ostschweiz,"Bedenken Sie, wir sprechen über den Betrieb mit mehr als 20 Kundenparkplätze.",bədɛŋkən ziː viːɾ ʃpɾɛçən yːbɜ deːn bətɾiːp mɪt meːɾ als tsvantsɪç kʊndənpaɾkplɛtsə,bɪdɛŋkɛ tsiː meːɾʃpɾɛçɪtə bɪʊtə bətɾɛːbə meːɾas tsvaːnts gɾʊndə bɑːk blɛts,bədɛŋkən ziː viːɾ ʃpɾɛçən yːbɜ deːn bətɾiːp ɪn meːɾ als tsvantsɪç kʊndənpaɾkplɛtsən
0bda2f56-850b-4930-9370-89ba5bb5e80a/5b11561980d03c5907b64a0ff4246a533a15679837aefe68a483d2e8588f7af7.mp3,Ostschweiz,Bisher ist kein zusätzlicher Aufwand angefallen.,bɪsheːɾ ɪst kaɪn tsuːzɛtslɪçɜ aʊfvant anɡəfalən,bɪzəlts ɪn paɪn tsuː bɑːsɛtsɪçə uːfɑːn dɑːkfɑːdə,bɪs jɛtst ɪst kaɪn tsuːzɛtslɪçɜ aʊfvant anɡəfalən
72911186-8b0e-4c0b-af3d-4d8765072930/50f77fc1f516f8c5f9c478273296c2ad2714269e2cec97e896f97c5778effdb2.mp3,Ostschweiz,Die Tragödie der Leidenschaften hält sich in Grenzen.,diː tɾaɡøːdɪə dɛɾ laɪdənʃaftən hɛlt zɪç ɪn ɡɾɛntsən,dɾaːkʏldɪɾ foːɾ dɛɾ liːdɪʃ haftɛɾ haltət zɪç ɪn gɾɛntsɛ,diː tɾaɡøːdɪə dɛɾ laɪdənʃaftən hɛlt zɪç ɪn ɡɾɛntsən
a677eda9-7709-4c9d-8656-e7b665140f3b/e5914cf3bdd1981fe75d50b28ac3a3b262288197f08505faabf4e23be76faf88.mp3,Ostschweiz,Doch die Reaktionen bisher waren grösstenteils verhalten bis negativ.,dɔx diː reːaktsjoːnən bɪsheːɾ vɑːrən ɡɾœsʃtɛntaɪls fɛɾhaltən bɪs neːɡatiːf,aɾbɔtɾiːaktsiːoːnə biːzjətstsɪŋ gɾøːʃtət als fɛɾhaltə bis nɛgatiːf gsiː,ɑːbɜ diː reːaktsjoːnən bɪs jɛtst vɑːrən ɡɾœsʃtɛntaɪls das fɛɾhaltən bɪs neːɡatiːf
7f4b1ca8-c652-4056-96fb-f02e82182574/87d651a0bfcf867ab6c8f7236609986232f99a289e14a308230de61e87020a73.mp3,Ostschweiz,So sollen Opfer und Täter liiert gewesen sein.,zoː zɔlən ɔpfɜ ʊnt tɛːtɜ liːiːɾt ɡəveːzən zaɪn,zoːzɪl ɪt ɔpːfɔː ʊnt tɛtɔ liːɪɔːt ɔkːsiː siː,zoː zɔlən ɔpfɜ ʊnt tɛːtɜ laɪɜt ɡəveːzən zaɪn
937d2af6-fc16-47b1-a53b-4dee4accc211/7b5440c9713006be71431d1f3f240d8fe073407741b351bc235dd3ed30555244.mp3,Ostschweiz,62 Tore haben sie in den 16 Begegnungen erzielt.,tsvaɪ ʊntzɛçtsɪç toːrə hɑːbən ziː ɪn deːn zɛçtseːn bəɡeːɡnʊŋən ɛɾtsiːlt,tsvaɪə zɛxt goːl hɛnt ziːdən ɛxtzə bɪgɛgnɪgɛɾ ɛɾtsiːlt,tsvaɪ ʊntzɛçtsɪç ɡoːɑːl ɛɾtsiːlt ziː ɪn deːn zɛçtseːn bəɡeːɡnʊŋən
831d404d-b189-42b6-8120-073c1f8af73c/2f10f7f2683ea17fee4bad4434ddd0fdda8e979f9d585624b38558d51c462891.mp3,Ostschweiz,Das stört uns sehr.,das ʃtœɾt ʊns zeːɾ,da ʃtœɾt yːs seːɾ,das ʃtœɾt ʊns zeːɾ
72911186-8b0e-4c0b-af3d-4d8765072930/aa0f0dee0581d5828126f6c7bb0f69cc36176fb9938e365b754a4d009484d8de.mp3,Ostschweiz,Denn das aktuelle Paket reicht nicht.,dɛn das aktuːɛlə pakeːt raɪçt nɪçt,deːn zɑktʊɛl pɑkɾeːt ɾaɪfməd,dɛn das aktuːɛlə pakeːt raɪçt nɪçt
684dd9cf-2844-407b-9a7f-12e7b559773f/e5322494ed4803222d91523ebe99dfab90387e79d437accb9cc42410e69ed352.mp3,Ostschweiz,Bis zum Schluss fehlt es dem Konzert an Intimität.,bɪs tsʊm ʃlʊs feːlt ɛs deːm kɔntsɛɾt an ɪntiːmiːtɛːt,biːz tsʊm ʃlʊs fɛlts dɛm gɾʊntseːɾnɑː ɪndimiːtɛlt,bɪs tsʊm ʃlʊs feːlt ɛs deːm kɔntsɜn an ɪntiːmiːtɛːt
7f4b1ca8-c652-4056-96fb-f02e82182574/82d0c316bb9cd296c462a9bef0ce734e611c6bb02ecfb9df08678f047e4b8995.mp3,Ostschweiz,Der Mann wurde später gefasst und zu 9 Jahren Freiheitsstrafe verurteilt.,dɛɾ man vʊɐdə ʃpɛːtɜ ɡəfast ʊnt tsuː nɔøn jɑːrən fraɪhaɪtsʃtɾɑːfə fɛɾʊɐtaɪlt,deːmaː ɪç spøːtɾɔk faɪst vɔːdə ʊnt tsuː nyː jɔː fraɪhaɪtstɾɔːf fʊɐɾt daɪtvɔːdə,dɛɾ man vʊɐdə ʃpɛːtɜ ɡəfast ʊnt tsuː nɔøn jɑːrən fraɪhaɪtsʃtɾɑːfə fɛɾʊɐtaɪlt
937d2af6-fc16-47b1-a53b-4dee4accc211/70bb3f53b1a86f4af84a2d11789a4de2c5a38296f54efbaf1feb12103752a393.mp3,Ostschweiz,Es kommt im Moment einiges auf die Kreisschule zu.,ɛs kɔmt ɪm moːmɛnt aɪnɪɡəs aʊf diː kɾaɪsçuːlə tsuː,ɛs xʊnt ɪməmɪnt aɪnɪç dɛs ʊf kɑːɪs ʃɔl tsuːə,ɛs kɔmt ɪm moːmɛnt aɪnɪɡəs aʊf kɾaɪsçuːlən tsuː
a677eda9-7709-4c9d-8656-e7b665140f3b/ed91b514080136e7ca6661531a07d9edb72b3dc17c523919f97db3db98158e49.mp3,Ostschweiz,Es treten vermehrt Probleme mit grenzenlos sozialisierten Kindern.,ɛs tɾeːtən fɛɾmeːɾt pɾoːbleːmə mɪt ɡɾɛntsənloːs zoːtsiːɑliːziːɾtən kɪndɜn,ɛs draɪtə fɛɾmeːɾ pɔbleːmɪ gɾaɪnt tsuːloːsoːtsiːɾlɪsiːɾtə kɪnt,ɛs tɾɪtət fɛɾmeːɾt pɾoːbleːmə mɪt ɡɾɛntsənloːs zoːtsiːɑliːziːɾtən kɪndɜn
684dd9cf-2844-407b-9a7f-12e7b559773f/e84626f8206bca021ff91e38dab6c2c37d09fa467764bf4ca74564ce29c8570e.mp3,Ostschweiz,K. stand vor dem Nichts.,kɑː ʃtant fɔɾ deːm nɪçts,gɾapːoːŋkt ɪʃvɔrə mnyːt gɛʃtandə,kaɪn pʊŋkt ʃtant fɔɾ deːm nɪçts
248e0121-1803-4980-a746-17ffbd799791/73779320849074b2ee0147d41317eba9696119213731b4547add396c366e44b7.mp3,Ostschweiz,In der Küche und im Bad werden neue Einbauten vorgenommen.,ɪn dɛɾ kʏçə ʊnt ɪm bɑːt vɛɾdən nɔøə aɪnbaʊtən foːɾɡənɔmən,ɪtəxoːxɪ ʊn diːm baːt bɛɾtət nɔøiː iːpaʊtə fɔɾknoː,ɪn dɛɾ kʏçə ʊnt ɪm bɑːt vɛɾdən nɔøə aɪnbaʊtən foːɾɡənɔmən
7f4b1ca8-c652-4056-96fb-f02e82182574/a00d0230c6ddbc7c622ae7eccb0cf30d455fe63d2286d71cbba6aef7ef586118.mp3,Ostschweiz,Im Westen Chinas sind Erdbeben sehr häufig.,ɪm vɛstən çiːnɑːs zɪnt ɛɾdbeːbən zeːɾ hɔøfɪç,ɪm vɛʃtəkiː naɪs zɪnt ɛɾp biː bəzɛɾ hyːfɪg,ɪm vɛstən çiːnɑːs zɪnt ɛɾdbeːbən zeːɾ hɔøfɪç
248e0121-1803-4980-a746-17ffbd799791/562f091cebe9ae13c3509f8ca96b184dea448b56d94161b5e14e72585cbeb80a.mp3,Ostschweiz,Plötzlich hatte ich Angst vor der Schraube.,plœtslɪç hatə ɪç aŋst fɔɾ dɛɾ ʃraʊbə,blœtslɪx haɪn haɪn haɪnk kɑː fɔːr tə ʃruːpə,plœtslɪç hatə ɪç aŋst fɔɾ deːn ʃraʊbən
248e0121-1803-4980-a746-17ffbd799791/77ad69e02d3eef503c798a25e25247c9386369cac9865d08f32aea47df6f511d.mp3,Ostschweiz,Interessanterweise spielt die Bevölkerungsdichte aber nur eine kleine Rolle.,ɪntərɛsantɜvaɪzə ʃpiːlt diː bəfœlkeːrʊŋsdɪçtə ɑːbɜ nuːɾ aɪnə klaɪnə rɔlə,intɛrə sɑm dɑviː ʃpɪlt fɛn vøːlkɾɔŋstɪçt dɛɾ bɛnoːrə χleːniː rɔːlə,ɪntərɛsantɜvaɪzə ʃpiːlt diː bəfœlkeːrʊŋsdɪçtə ɑːbɜ nuːɾ aɪnə klaɪnə rɔlə
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e184a6b916a8f1d77dada9cea9dbb115e75dc6acce69c57501fe1f0fcbd930ee.mp3,Ostschweiz,Das ist in der Regel eine Bank- oder Versicherungsgarantie.,das ɪst ɪn dɛɾ reːɡəl aɪnə baŋk oːdɜ fɛɾzɪçeːrʊŋsɡarantiː,tɑs ɪʃ ɪdɪrɪgə ɪbɑːŋx ɔːdɪfɪsiːx xɪkɪkskɑːrɑn tiː,diːs ɪst ɪn dɛɾ reːɡəl aɪnə baŋk oːdɜ fɛɾzɪçeːrʊŋsɡarantiː
a677eda9-7709-4c9d-8656-e7b665140f3b/eab38b51fae26b0dae9bde6899611797ba3132e3aa2a92c7b5be69bba10edba0.mp3,Ostschweiz,Niemand stört den reibungslosen Ablauf des Chaos.,niːmant ʃtœɾt deːn raɪbʊŋsloːzən aplaʊf dɛs ʃɑoːs,neːm mɔtʃtœːrɾt deːrɪbɪkslɔ zaːblaʊ fɔm xaʊs,niːmant ʃtœɾt deːn raɪbʊŋsloːs aplaʊf dɛs ʃɑoːs
0bda2f56-850b-4930-9370-89ba5bb5e80a/41d77ae57a418fa325b7c0c68d8309541d3f98c408de8105b1e3ca3463771094.mp3,Ostschweiz,Da spreche ich mich für den Wettbewerb aus.,dɑː ʃpɾɛçə ɪç mɪç fyːɾ deːn vɛtbeːvɜp aʊs,dɑː ʃpaɪçɪç nɪç fœɾn mɪçt vɛɾ buːs,dɑː ʃpɾɛçə ɪç mɪç fyːɾ deːn vɛtbeːvɜp aʊs
831d404d-b189-42b6-8120-073c1f8af73c/c42253bb8cc31544a0f2b16813fb694dc4057212e265475a5b644fad7ed99a26.mp3,Ostschweiz,Dieses Verständnis greife jedoch zu kurz.,diːzəs fɛɾʃtɛndnɪs ɡɾaɪfə jeːdɔx tsuː kʊɐts,ɛs fɔːʃtɛntnɪs gɾiːfɪ eːdɔçts kuːɾts,das fɛɾʃtɛndnɪs ɡɾaɪfə jeːdɔx tsuː kʊɐts
248e0121-1803-4980-a746-17ffbd799791/48cad143d2a7e16c1fcf75f774ba34037fe77e0ba25987f1f816551941036cd2.mp3,Ostschweiz,Diesen zeigt eine separate Anzeige in Kilometern an.,diːzən tsaɪkt aɪnə zeːparɑːtə antsaɪɡə ɪn kiːloːmeːtɜn an,deːhɛlt dɛɾ seːb prɑːt ɑːɾtsaɪkə kɪlɑːməː dɛɾɑːɾtsaɪkət,diːzɜ hat aɪnə zeːparɑːtə antsaɪɡə kiːloːmeːtɜ anɡətsaɪkt
a677eda9-7709-4c9d-8656-e7b665140f3b/e6a1386e8f8468b4c12666ab6a3b86c811534b20cb766366819a3f1348e28ed2.mp3,Ostschweiz,Jetzt muss sie bei ihrer Schwester auf dem Sofa übernachten.,jɛtst mʊs ziː baɪ iːrɜ ʃvɛstɜ aʊf deːm zoːfɑː yːbɜnaxtən,jɛtst muːɾ siː biː iːrɔ ʃvøːʃtɔp ɔfən soːfɛɾ ʏbɾnaxtə,jɛtst mʊs ziː baɪ iːrɜ ʃvɛstɜ aʊf deːm zoːfɑː yːbɜnaxtən
684dd9cf-2844-407b-9a7f-12e7b559773f/f346794b446742cf7f3f95d3eb469b878fbf5485ff6075b2e2d71eca99dbfe01.mp3,Ostschweiz,Aber in erster Linie ist er einsam.,ɑːbɜ ɪn eːɾstɜ liːnɪə ɪst ɛɾ aɪnzɑːm,abɪn eːrʃtɯ liːnɪə iːʃɛ aɪnzaʊm,ɑːbɜ ɪn eːɾstɜ liːnɪə ɪst ɛɾ aɪnzɑːm
7f4b1ca8-c652-4056-96fb-f02e82182574/42d975c626492c4e8dca12ed6f7375a4d06fd0eba25becb6e00b0e001c5c0966.mp3,Ostschweiz,Airlines können in Zürich derzeit keinen Bio-Sprit tanken.,(en)eəlaɪnz(de) kœnən ɪn tsyːrɪç dɛɾtsaɪt kaɪnən bɪoːʃpɾiːt taŋkən,ɛrlaɪns kœnd ɪn tsyːrə eːɾtsiːd kaɪn biːɔːʃpɾiːt taŋkən,(en)eəlaɪnz(de) kœnən ɪn tsyːrɪç dɛɾtsaɪt kaɪn bɪoːʃpɾɪt taŋkən
7f4b1ca8-c652-4056-96fb-f02e82182574/9b69f2cfec152cde8961c12c1e32f3006e6e1b8a33d510fbabc802ad9a2148b4.mp3,Ostschweiz,Der Ort wirkt ziemlich ausgestorben.,dɛɾ ɔɾt vɪɾkt tsiːmlɪç aʊsɡəʃtɔɾbən,ɑːp vɪɾɑːp vɪɾɑːkt tsimlɪç oːsgəʃtɔːbən,dɛɾ ɔɾt vɪɾkt tsiːmlɪç aʊsɡəʃtɔɾbən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/988774e7c32b1b96cb5bc6cf46cd4ae2a6639d870df2d4b779f8c15d55fe38ec.mp3,Ostschweiz,Der Fahrer freute sich über hängende anstatt stehende Pedale.,dɛɾ fɑːrɜ frɔøtə zɪç yːbɜ hɛŋəndə anʃtat ʃteːəndə peːdɑːlə,ɪnfɑːrə hɛt ziːk yːbɜ tbeːdɑːl ɛgfɔːɾət vɔːhɑːŋ ɛt anstɑːt ʃtɪnt,dɛɾ fɑːrɜ frɔøt zɪç yːbɜ diː peːdɑːlə diː hɛŋən ʃtat ʃteːən
7f4b1ca8-c652-4056-96fb-f02e82182574/3b2030feb12f4a7f8ab9b5cc64347318a58a52a2893e3251fa09f5c3715c4550.mp3,Ostschweiz,Für den Teich sind das keine guten Neuigkeiten.,fyːɾ deːn taɪç zɪnt das kaɪnə ɡuːtən nɔøɪçkaɪtən,dɛɾdə taɪç zɪnt dɛs kaɪgʊət diː nɔøg haɪtə,fyːɾ deːn taɪç zɪnt diːs kaɪnə ɡuːtən nɔøɪçkaɪtən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/b5a30e5ca99783e3e5dbc75f6ec459e700f76a59616471d6b15821badfc9e7f2.mp3,Ostschweiz,So ist der Bericht dieses Jahr wieder dicker geworden.,zoː ɪst dɛɾ bərɪçt diːzəs jɑːɾ viːdɜ dɪkɜ ɡəvɔɾdən,zoː ɪstə bɾiːxt dɑs jɑː viːdə diː kɑːvɔːdən,zoː vʊɐdə dɛɾ bərɪçt diːzəs jɑːɾ viːdɜ dɪkɜ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/90ffa71cf902e48e485125e34655be902f2a6e06bc440f82e601bcc3e5598ca1.mp3,Ostschweiz,Die mehreren Dutzend Passagiere geniessen die gemütliche Fahrt sichtlich.,diː meːrərən dʊtsənt pasaʒiːrə ɡəniːsən diː ɡəmyːtlɪçə fɑːɾt zɪçtlɪç,tpasɛɾʃiːɾ meːrəɾɪ duːtsənt gnyːsətiː gmyːdlɪç faɾ tsɪçlə,diː pasaʒiːrə meːrərə dʊtsəndə ɡəniːsən diː ɡəmyːtlɪçə fɑːɾt zɪçtlɪç
72911186-8b0e-4c0b-af3d-4d8765072930/b3d29160ad421d818c9683b7aaaa65fda48772948d82b90b9b68742849afc502.mp3,Ostschweiz,Ich habe eine Verständnisfrage.,ɪç hɑːbə aɪnə fɛɾʃtɛndnɪsfrɑːɡə,nɪç ɑn fɛstɛntən ɪts fɔːk,ɪç hɑːbə aɪnə fɛɾʃtɛndnɪsfrɑːɡə
684dd9cf-2844-407b-9a7f-12e7b559773f/e453b9e2678de6bf944f302b23d45911f911246222e3b682d0afdee3d00b2a4c.mp3,Ostschweiz,Schwarz spielt für einmal eine eher untergeordnete Rolle.,ʃvaɾts ʃpiːlt fyːɾ aɪnmɑːl aɪnə eːɜ ʊntɜɡəɔɾdnətə rɔlə,ʃvaɾts ʃpyːt vɛɾ aɪmɑːl eːɾ aɪn ʊntɛgɑːdən diː roːlə,ʃvaɾts ʃpiːlt fyːɾ aɪnmɑːl ɪç hɑːbə aɪnə ʊntɜɡəɔɾdnətə rɔlə
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/972e56d805e574ca0e6cfd516c8fce0a1960bfb74d6b40186099871a8fc2fc41.mp3,Ostschweiz,Warum ist das zutiefst menschliche Bedürfnis nach Spiritualität so schlimm?,vɑːrʊm ɪst das tsuːtiːfst mɛnʃlɪçə bədʏɾfnɪs nɑːx ʃpiːriːtuːɑːliːtɛːt zoː ʃlɪm,baɾoːm ɪç dɪç dyːfə maɪnʃləçə pətøːf nɪçt nɔx spiːriːtɔalə tɛt ɛs ɔʃlɪm,vɑːrʊm ɪst das tiːfə mɛnʃlɪçə bədʏɾfnɪs nɑːx ʃpiːriːtuːɑːliːtɛːt zoː ʃlɪm
a677eda9-7709-4c9d-8656-e7b665140f3b/e3706591014d4be035a2030b51b4dbf9ea74829f8efd3e9e7d9f8fe38f4cc3b8.mp3,Ostschweiz,Das zeigen auch die Zahlen.,das tsaɪɡən aʊx diː tsɑːlən,taːz tsɑːkɛ dɑːuːdiː tsɑːlɛ,diːs tsaɪɡən aʊx diː tsɑːlən
a677eda9-7709-4c9d-8656-e7b665140f3b/ef3515a222bd80a7d799c6ccffe3528b7b05f3fbc53a30993ea415e8269980d4.mp3,Ostschweiz,Wenn die Eulen auf Jagd gehen.,vɛn diː ɔølən aʊf jɑːkt ɡeːən,vɛn dyːlə ɔft jɑːkt gœnt,vɛn diː ɔølən aʊf diː jɑːkt ɡeːən
684dd9cf-2844-407b-9a7f-12e7b559773f/b99d0f6a2fd57fe9cef8c262f6f7969dbd3cf8b7cf01e658a401d8a3918ef7de.mp3,Ostschweiz,Die Spitex hat ihre Statuten angepasst.,diː ʃpiːtɛks hat iːrə ʃtɑtuːtən anɡəpast,tʃpiːtɛks hɛt eːriː ʃtɑːt dɔːntə ɑːpɑːst,diː ʃpiːtɛks hat iːrə ʃtɑtuːtə anɡəpast
7f4b1ca8-c652-4056-96fb-f02e82182574/87b2b3d497e3da29875822012d0f82960f285e1320db2f30722fa2920b144a78.mp3,Ostschweiz,Den habe ich zum Teil ausserordentlich stark erlebt.,deːn hɑːbə ɪç tsʊm taɪl aʊszeːrɔɾdəntlɪç ʃtaɾk ɛɾleːpt,ɑs hɑnɪç tsɔntɑɪl ʊsɛɔːpɪtlɪç ʃtɑç ɛɾlɛkt,das hɑːbə ɪç tsʊm taɪl aʊszeːrɔɾdəntlɪç ʃtaɾk ɛɾleːpt
0bda2f56-850b-4930-9370-89ba5bb5e80a/a9b9d75e428ce2f0abb503996e082ad3f99d2fdc165a40c68f8c4de161f71663.mp3,Ostschweiz,Ein eigener Cloud-Dienst hält alle Paprika-fähigen Geräte kostenlos synchron.,aɪn aɪɡənɜ kluːtdiːnst hɛlt alə papɾiːkɑːfɛːɪɡən ɡərɛːtə kɔstənloːs zʏnkɾoːn,ɛn aɪgənə klaʊgɪnʃt hɛlt alɪpɑːpɛkɾɛlgə gəlɛlt gɾɔɾ ʃtaɪlʊsən kɾoːn,aɪn aɪɡənɜ kluːtdiːnst hɛlt alə papɾiːkɑːfɛːɪɡən ɡərɛːtə kɔstənloːs zʏnkɾoːn
a677eda9-7709-4c9d-8656-e7b665140f3b/eb9485054f4569a579b8fd828b6a932c737497c3481fa63e9121ba31975687d3.mp3,Ostschweiz,Aber der FCB selbst sucht nicht erst seit Mittwochabend den Tritt.,ɑːbɜ dɛɾ ɛftseːbeː zɛlpst zuːxt nɪçt eːɾst zaɪt mɪtvɔxɑːbənt deːn tɾɪt,aːbɑːdɛftə bɪzɛl bɑː zoːx neːdɛr zɪç deːm mɪt vɑːx hɑːbɪgə dɛt dɾiːt,ɑːbɜ diː ɛftseːbeː zɛlbɜ zuːxt nɪçt eːɾst zaɪt deːm mɪtvɔxɑːbənt deːn tɾɪt
248e0121-1803-4980-a746-17ffbd799791/7bc37c89332eb2099acd62db255e6c1b9b4c95420ffe0480ebb04d09ac058d44.mp3,Ostschweiz,Zu empfehlen ist eine Unfallversicherung aber auch bei Fahrten im Ausland.,tsuː ɛmpfeːlən ɪst aɪnə ʊnfalfɛɾzɪçərʊŋ ɑːbɜ aʊx baɪ fɑːɾtən ɪm aʊslant,tɪmfɛlɛ ɪʃ ɛn ɔːndɪfal fɛɾ zɪçərɪk abɾaʊ bɪfɑːɾtən ɪmɔs land,tsuː ɛmpfeːlən ɪst aɪnə ʊnfalfɛɾzɪçərʊŋ ɑːbɜ aʊx baɪ fɑːɾtən ɪm aʊslant
831d404d-b189-42b6-8120-073c1f8af73c/500a8c0c61fbbe47dc51a10976ae75a58f4538ff03e7c06c6637abfe4d488f13.mp3,Ostschweiz,"Es ist eine Selbstverständlich, dass diese eingehalten wird.",ɛsɪst aɪnə zɛlpstfɛɾʃtɛntlɪç das diːzə aɪnɡəhaltən vɪɾt,ɛs ɪç zɛp fɔɾʃtɛndlɔç das dɑː iː kɑːltɛrviːɾt,ɛsɪst zɛlpstfɛɾʃtɛntlɪç das diːs aɪnɡəhaltən vɪɾt
7f4b1ca8-c652-4056-96fb-f02e82182574/36f39935272d52a32138d2c7850dee34bbbaec3dd1953acdf3291b60a8f09c1b.mp3,Ostschweiz,Der deutsche Rekordmeister musste den 3:2-Sieg bitter bezahlen.,dɛɾ dɔøtʃə reːkɔɾdmaɪstɜ mʊstə deːn dɾaɪ tsvaɪziːk bɪtɜ bətsɑːlən,dyːtʃɪrə kɔːtmaɪʃtɔ ɛndɛdraːɪtsuː tsvaɪzɪ ɛgɪtɔm ɪzə bɛts ɛlə,dɛɾ dɔøtʃə reːkɔɾdmaɪstɜ mʊstə aɪnən dɾaɪ tsuː tsvaɪziːk bɪtɜ bətsɑːlən
248e0121-1803-4980-a746-17ffbd799791/68b7d1ad4b1315134c0d5896c2f0f731cf7343e50e3b89840812d11dfb22d92b.mp3,Ostschweiz,Warum schreibst du immer so negativ über uns?,vɑːrʊm ʃraɪpst duː ɪmɜ zoː neːɡatiːf yːbɜ ʊns,ʁoːb ʒʁɛb ʃtoːi mɑː sɔː nɛkatife pʁø,vɑːrʊm ʃraɪpst duː ɪmɜ zoː neːɡatiːf yːbɜ ʊns
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/d5b4436669d3dbbf6bbb78bd2d29d829d0f462087f2c0897333fc37d7a15274f.mp3,Ostschweiz,Aber das wäre jetzt unangebracht.,ɑːbɜ das vɛːrə jɛtst ʊnanɡəbɾaxt,ɑːbɛɾ dɑːs vɛɾə eːtsɛt ʊn aprɔxt,ɑːbɜ das vɛːrə nuːn ʊnanɡəbɾaxt
831d404d-b189-42b6-8120-073c1f8af73c/7044a0d0f8ef3d7aa6d73c8ab1b1042fcc7967dc9f6cde58e2894b447de018b7.mp3,Ostschweiz,Er blieb schliesslich auf den Dach liegen.,ɛɾ bliːp ʃliːslɪç aʊf deːn dax liːɡən,ɛɾd liːt ʃliːɾtə ʃlɪçtəvɪç ɪn dɑç liːtə,ɛɾ blaɪpt ʃliːslɪç aʊf deːm dax liːɡən
248e0121-1803-4980-a746-17ffbd799791/5055128ee08bbe08bf7c57e8694b8dbaafafa61208c22b7cee8b770c465a252b.mp3,Ostschweiz,Das ist rund die Hälfte des ganzen Quartiers.,das ɪst rʊnt diː hɛlftə dɛs ɡantsən kvaɾtiːɾs,ɑːz ʃroːn tɛlftɪ fɔn gɑːntsə kɾɔːtiːɾ,das ɪst rʊnt diː hɛlftə dɛs ɡantsən kvaɾtiːɾs
